ID_Cliente,Primeiro Nome,Sobrenome,Data Nascimento,Estado Civil,Genero,Educacao,ID_Cidade
13283,Elijah,Alexander,10-9-1959,Casado(a),Masculino,Mestrado,12
13284,Aaron,King,5-14-1959,Casado(a),Masculino,Ensino Superior,8
13285,Jan,Hall,4-24-1959,Casado(a),Feminino,Ensino Superior,28
13286,Tamara,Chander,7-26-1959,Casado(a),Feminino,Ensino Superior,5
13287,Edward,Lewis,11-2-1958,Solteiro(a),Masculino,Mestrado,13
13288,Chase,Kelly,3-16-1958,Casado(a),Masculino,Mestrado,15
13289,Stephanie,Campbell,9-7-1958,Casado(a),Feminino,Mestrado,6
13290,Allison,Gonzalez,10-13-1958,Casado(a),Feminino,Mestrado,1
13291,Seth,Brooks,12-1-1958,Solteiro(a),Masculino,Mestrado,25
13292,Destiny,Davis,2-9-1958,Casado(a),Feminino,Ensino Superior,7
13293,Blake,Hill,7-18-1958,Casado(a),Masculino,Ensino Superior,28
13294,Eduardo,Jackson,9-13-1969,Casado(a),Masculino,Ensino Superior,23
13295,Latoya,She,3-24-1968,Casado(a),Feminino,Mestrado,18
13296,Victoria,Gonzales,7-17-1970,Casado(a),Feminino,Ensino Superior,26
13297,Lauren,Bryant,5-7-1970,Casado(a),Feminino,Ensino Superior,7
13298,Felicia,Ortega,3-18-1970,Casado(a),Feminino,Ensino Superior,26
13299,Janet,Ortega,7-8-1970,Casado(a),Feminino,Mestrado,11
13300,Willie,Pal,5-15-1968,Casado(a),Masculino,Mestrado,11
13301,Linda,Ortega,9-13-1968,Solteiro(a),Feminino,Mestrado,31
13302,Vincent,Cai,5-14-1968,Casado(a),Masculino,Mestrado,14
13303,Colin,Yuan,12-22-1968,Casado(a),Masculino,Mestrado,24
13304,Dawn,Nath,11-22-1969,Casado(a),Feminino,Ensino Superior,3
13305,Melody,Moreno,10-27-1967,Casado(a),Feminino,Mestrado,18
13306,Edgar,Mehta,4-19-1967,Solteiro(a),Masculino,Mestrado,29
13307,Randall,Gomez,8-24-1967,Casado(a),Masculino,Mestrado,18
13308,Ross,Fernandez,2-11-1967,Casado(a),Masculino,Ensino Superior,20
13309,Jessie,Ramos,7-17-1967,Solteiro(a),Feminino,Ensino Superior,14
13310,Marc,Torres,10-11-1966,Casado(a),Masculino,Mestrado,21
13311,Candace,Raman,7-4-1966,Solteiro(a),Feminino,Mestrado,25
13312,Meagan,Madan,5-24-1966,Solteiro(a),Feminino,Mestrado,7
13313,Clayton,Nara,10-8-1966,Casado(a),Masculino,Mestrado,9
13314,Haley,Hernandez,8-17-1973,Solteiro(a),Feminino,Ensino Superior,2
13315,Peter,Nara,8-23-1973,Solteiro(a),Masculino,Ensino Superior,20
13316,Isaac,Rivera,10-8-1973,Solteiro(a),Masculino,Ensino Superior,11
13317,Cameron,Moore,1-24-1973,Casado(a),Masculino,Ensino Superior,14
13318,Gavin,Diaz,7-6-1973,Solteiro(a),Masculino,Ensino Superior,17
13319,Emma,Sanchez,4-12-1973,Casado(a),Feminino,Ensino Superior,4
13320,Sierra,Roberts,5-25-1973,Solteiro(a),Feminino,Ensino Superior,13
13321,Seth,Mitchell,7-3-1973,Casado(a),Masculino,Ensino Superior,12
13322,Miranda,Long,7-24-1972,Solteiro(a),Feminino,Ensino Superior,30
13323,Haley,Henderson,3-21-1971,Solteiro(a),Feminino,Ensino Superior,6
13324,Sarah,Jackson,7-19-1971,Solteiro(a),Feminino,Ensino Superior,9
13325,Jessica,Alexander,11-20-1971,Solteiro(a),Feminino,Ensino Superior,4
13326,Carlos,Gray,3-10-1971,Casado(a),Masculino,Ensino Superior,3
13327,Barbara,Jai,3-17-1971,Casado(a),Feminino,Ensino Superior,28
13328,Sara,Mitchell,11-17-1971,Casado(a),Feminino,Ensino Superior,27
13329,Jose,Turner,12-19-1972,Casado(a),Masculino,Ensino Superior,7
13330,Theodore,Diaz,2-25-1972,Casado(a),Masculino,Mestrado,30
13331,Ian,Murphy,9-13-1972,Solteiro(a),Masculino,Ensino Superior,24
13332,Jerry,Nath,9-5-1972,Casado(a),Masculino,Ensino Superior,2
13333,Destiny,James,2-19-1972,Solteiro(a),Feminino,Ensino Superior,13
13334,Bailey,Phillips,2-20-1970,Casado(a),Feminino,Mestrado,11
13335,Timothy,Gonzalez,5-21-1970,Casado(a),Masculino,Mestrado,31
13336,Chase,Morgan,4-21-1970,Casado(a),Masculino,Ensino Superior,21
13337,Alexia,Perry,5-27-1969,Casado(a),Feminino,Mestrado,22
13338,Xavier,Rogers,3-20-1969,Casado(a),Masculino,Mestrado,14
13339,Lauren,Ross,11-1-1969,Solteiro(a),Feminino,Mestrado,18
13340,Nicole,Thomas,2-15-1969,Solteiro(a),Feminino,Mestrado,21
13341,Isabel,Jenkins,2-7-1969,Solteiro(a),Feminino,Mestrado,29
13342,Devin,Coleman,3-7-1969,Solteiro(a),Masculino,Mestrado,14
13343,Brendan,Chande,2-12-1969,Casado(a),Masculino,Mestrado,2
13344,Jessie,Wang,9-13-1969,Casado(a),Masculino,Mestrado,5
13345,Jennifer,Baker,11-7-1969,Casado(a),Feminino,Ensino Superior,25
13346,Aaron,Sharma,9-16-1969,Casado(a),Masculino,Ensino Superior,23
13347,Madison,Taylor,8-9-1971,Casado(a),Feminino,Ensino Superior,11
13348,Jan,Hernandez,9-12-1971,Solteiro(a),Feminino,Ensino Superior,29
13349,Haley,Turner,4-18-1971,Casado(a),Feminino,Ensino Superior,20
13350,Richard,Green,3-12-1971,Casado(a),Masculino,Ensino Superior,4
13351,Jennifer,Stewart,8-10-1971,Casado(a),Feminino,Ensino Superior,14
13352,Lucas,Baker,9-4-1971,Casado(a),Masculino,Ensino Superior,10
13353,James,Parker,4-12-1969,Casado(a),Masculino,Ensino Superior,2
13354,Juan,Gray,1-2-1968,Casado(a),Masculino,Mestrado,11
13355,Antonio,Washington,1-7-1967,Solteiro(a),Masculino,Mestrado,23
13356,Abigail,Brooks,6-15-1967,Solteiro(a),Feminino,Mestrado,22
13357,Andrew,Rodriguez,9-22-1967,Casado(a),Masculino,Mestrado,17
13358,Mary,Patterson,11-12-1967,Casado(a),Feminino,Mestrado,20
13359,Dalton,Morgan,7-8-1970,Casado(a),Masculino,Ensino Superior,22
13360,Hannah,Patterson,4-24-1970,Casado(a),Feminino,Ensino Superior,25
13361,Joe,Torres,10-23-1970,Casado(a),Masculino,Ensino Superior,29
13362,Morgan,Miller,11-27-1970,Solteiro(a),Feminino,Ensino Superior,10
13363,Daniel,Garcia,4-22-1970,Casado(a),Masculino,Ensino Superior,19
13364,Jose,Lal,10-10-1967,Casado(a),Masculino,Mestrado,1
13365,Katelyn,Lopez,8-26-1966,Casado(a),Feminino,Ensino Superior,27
13366,Austin,Johnson,4-15-1966,Casado(a),Masculino,Ensino Superior,23
13367,Rohinton,Wadia,6-13-1966,Casado(a),Feminino,Ensino Superior,2
13368,Morgan,Turner,10-24-1966,Casado(a),Feminino,Ensino Superior,6
13369,Jill,Martin,10-7-1966,Casado(a),Feminino,Ensino Superior,21
13370,Aimee,She,5-18-1966,Solteiro(a),Feminino,Ensino Superior,14
13371,Jessie,Alonso,2-15-1966,Casado(a),Feminino,Ensino Superior,12
13372,Sara,Baker,9-20-1969,Casado(a),Feminino,Ensino Superior,24
13373,Katherine,Martinez,6-8-1969,Casado(a),Feminino,Ensino Superior,12
13374,Sophia,Campbell,11-2-1969,Casado(a),Feminino,Ensino Superior,27
13375,Taylor,Garcia,1-15-1969,Casado(a),Feminino,Ensino Superior,2
13376,Christian,Ross,11-24-1969,Casado(a),Masculino,Ensino Superior,11
13377,Zoe,Murphy,4-5-1965,Solteiro(a),Feminino,Mestrado,24
13378,Oscar,Price,7-23-1965,Casado(a),Masculino,Mestrado,26
13379,Fernando,Flores,10-25-1965,Solteiro(a),Masculino,Mestrado,23
13380,Elijah,Russell,6-19-1965,Solteiro(a),Masculino,Mestrado,22
13381,Garrett,Travers,4-27-1965,Casado(a),Masculino,Mestrado,15
13382,Haley,Alexander,8-9-1965,Solteiro(a),Feminino,Mestrado,4
13383,Justin,Rodriguez,2-9-1965,Solteiro(a),Masculino,Mestrado,6
13384,Tyler,Brown,7-25-1965,Solteiro(a),Masculino,Ensino Superior,31
13385,Julian,Patterson,5-17-1965,Casado(a),Masculino,Ensino Superior,24
13386,Sean,Nelson,3-16-1964,Casado(a),Masculino,Mestrado,19
13387,Justin,Wilson,10-4-1964,Solteiro(a),Masculino,Mestrado,5
13388,Christy,Nara,11-11-1964,Solteiro(a),Feminino,Mestrado,27
13389,Michele,Alvarez,4-8-1964,Solteiro(a),Feminino,Mestrado,6
13390,Natalie,Jones,8-18-1924,Solteiro(a),Feminino,Ensino Médio,5
13391,Savannah,Reed,6-15-1964,Solteiro(a),Feminino,Mestrado,8
13392,Cassidy,Diaz,12-1-1964,Solteiro(a),Feminino,Mestrado,1
13393,Joshua,Lewis,2-28-1964,Casado(a),Masculino,Mestrado,8
13394,Faith,Reed,9-13-1964,Solteiro(a),Feminino,Mestrado,25
13395,Brooke,Ramirez,3-23-1964,Solteiro(a),Feminino,Mestrado,23
13396,Jada,Mitchell,9-8-1963,Solteiro(a),Feminino,Mestrado,12
13397,Kyle,Russell,10-25-1963,Solteiro(a),Masculino,Mestrado,1
13398,Grace,Jones,11-18-1968,Solteiro(a),Feminino,Mestrado,23
13399,Jason,Mitchell,4-18-1968,Solteiro(a),Masculino,Ensino Superior,20
13400,Christian,Walker,8-13-1963,Casado(a),Masculino,Mestrado,24
13401,Seth,Hernandez,8-17-1963,Casado(a),Masculino,Ensino Superior,20
13402,Isabella,Young,3-12-1963,Solteiro(a),Feminino,Ensino Superior,17
13403,Jordan,Coleman,12-7-1962,Casado(a),Masculino,Ensino Médio,29
13404,Blake,Garcia,9-9-1962,Casado(a),Masculino,Pós-graduação,29
13405,Nicole,Walker,1-9-1962,Casado(a),Feminino,Pós-graduação,12
13406,Katherine,Carter,4-24-1962,Casado(a),Feminino,Pós-graduação,28
13407,Olivia,Peterson,9-15-1961,Solteiro(a),Feminino,Ensino Médio,22
13408,Jessica,Wood,10-11-1961,Casado(a),Feminino,Pós-graduação,19
13409,Elizabeth,Thompson,9-6-1961,Casado(a),Feminino,Pós-graduação,16
13410,Chloe,Rivera,2-6-1961,Casado(a),Feminino,Pós-graduação,29
13411,Lucas,Scott,7-2-1961,Casado(a),Masculino,Pós-graduação,4
13412,Nathaniel,James,4-24-1960,Casado(a),Masculino,Ensino Médio,26
13413,Jessica,Peterson,8-4-1967,Solteiro(a),Feminino,Pós-graduação,31
13414,Kaitlyn,Adams,11-6-1967,Solteiro(a),Feminino,Pós-graduação,15
13415,Jillian,Garcia,7-14-1967,Solteiro(a),Feminino,Pós-graduação,17
13416,Dalton,Bennett,8-16-1967,Solteiro(a),Masculino,Pós-graduação,8
13417,Faith,Patterson,7-21-1967,Solteiro(a),Feminino,Ensino Superior,7
13418,Ryan,Zhang,4-12-1967,Casado(a),Masculino,Ensino Superior,24
13419,Adrian,Bell,3-10-1967,Solteiro(a),Masculino,Mestrado,15
13420,Jonathan,Brown,8-3-1960,Casado(a),Masculino,Pós-graduação,6
13421,Madison,White,11-13-1960,Casado(a),Feminino,Pós-graduação,1
13422,Alexis,Diaz,10-7-1960,Casado(a),Feminino,Pós-graduação,12
13423,Christine,Nara,2-8-1960,Casado(a),Feminino,Pós-graduação,28
13424,Edgar,Sai,10-3-1960,Casado(a),Masculino,Pós-graduação,31
13425,Melissa,Sanchez,8-20-1959,Casado(a),Feminino,Pós-graduação,24
13426,Richard,Mitchell,7-24-1959,Casado(a),Masculino,Mestrado,19
13427,Patrick,Stewart,3-12-1959,Casado(a),Masculino,Mestrado,22
13428,Hannah,Anderson,8-14-1959,Casado(a),Feminino,Ensino Superior,3
13429,Latoya,Shen,4-26-1959,Casado(a),Feminino,Ensino Superior,14
13430,Kurt,Sharma,9-25-1959,Casado(a),Masculino,Ensino Superior,15
13431,Katelyn,Parker,1-20-1958,Casado(a),Feminino,Mestrado,7
13432,Joseph,White,4-5-1958,Casado(a),Masculino,Mestrado,31
13433,Aaron,Ross,12-22-1958,Casado(a),Masculino,Mestrado,22
13434,Blake,Patterson,5-28-1958,Solteiro(a),Masculino,Mestrado,3
13435,Whitney,Lopez,11-15-1958,Casado(a),Feminino,Ensino Superior,8
13436,Jamie,Liang,9-17-1958,Casado(a),Feminino,Ensino Superior,14
13437,Julio,Ortega,10-8-1969,Casado(a),Masculino,Ensino Superior,21
13438,Orlando,Carlson,2-9-1969,Casado(a),Masculino,Ensino Superior,16
13439,Ann,Gonzalez,5-4-1969,Casado(a),Feminino,Ensino Superior,29
13440,Dustin,Chander,7-21-1969,Casado(a),Masculino,Ensino Superior,28
13441,Frank,Carlson,11-18-1969,Casado(a),Masculino,Ensino Superior,25
13442,Orlando,Ashe,11-28-1968,Solteiro(a),Masculino,Mestrado,4
13443,Angela,Henderson,7-3-1970,Casado(a),Feminino,Ensino Superior,16
13444,Brenda,Perez,9-16-1970,Solteiro(a),Feminino,Ensino Superior,13
13445,Byron,Carlson,3-7-1970,Solteiro(a),Masculino,Mestrado,31
13446,Stacy,Alvarez,2-19-1968,Solteiro(a),Feminino,Mestrado,15
13447,Drew,Pal,3-18-1967,Casado(a),Masculino,Mestrado,31
13448,Kate,Raji,4-27-1969,Solteiro(a),Feminino,Ensino Superior,2
13449,Kaylee,Cook,11-9-1969,Solteiro(a),Feminino,Ensino Superior,30
13450,Isaiah,Ramirez,6-16-1969,Solteiro(a),Masculino,Ensino Superior,11
13451,Gabriella,Sanders,2-18-1967,Casado(a),Feminino,Ensino Superior,21
13452,Sarah,Garcia,9-8-1967,Solteiro(a),Feminino,Ensino Superior,21
13453,Rafael,Tang,7-11-1966,Solteiro(a),Masculino,Ensino Superior,18
13454,Nichole,She,2-10-1966,Casado(a),Feminino,Ensino Superior,9
13455,Jaclyn,Zheng,6-12-1966,Casado(a),Feminino,Ensino Superior,24
13456,Rachael,Kapoor,11-16-1966,Casado(a),Feminino,Ensino Superior,1
13457,Rachael,Sai,12-17-1965,Solteiro(a),Feminino,Mestrado,14
13458,Rebecca,Robinson,6-11-1965,Casado(a),Feminino,Mestrado,26
13459,Meagan,Rana,5-8-1968,Solteiro(a),Feminino,Mestrado,24
13460,Philip,Carlson,3-16-1968,Solteiro(a),Masculino,Mestrado,17
13461,Joe,Rana,9-7-1965,Solteiro(a),Masculino,Mestrado,22
13462,Roy,Sanz,10-22-1965,Solteiro(a),Masculino,Mestrado,13
13463,Kaylee,Hill,3-3-1964,Casado(a),Feminino,Mestrado,16
13464,Warren,Andersen,2-18-1964,Casado(a),Masculino,Mestrado,10
13465,Adrienne,Gomez,2-28-1964,Solteiro(a),Feminino,Mestrado,14
13466,Gilbert,Zhu,12-23-1964,Casado(a),Masculino,Mestrado,19
13467,James,Davis,8-20-1968,Solteiro(a),Masculino,Pós-graduação,17
13468,Sarah,Bryant,10-23-1979,Casado(a),Feminino,Pós-graduação,15
13469,Ian,Long,10-25-1979,Solteiro(a),Masculino,Pós-graduação,26
13470,Ashlee,Jai,11-6-1978,Solteiro(a),Feminino,Pós-graduação,16
13471,Eduardo,Foster,3-18-1978,Solteiro(a),Masculino,Pós-graduação,12
13472,Nicole,Murphy,7-24-1978,Solteiro(a),Feminino,Pós-graduação,26
13473,Isabella,Morris,9-7-1978,Casado(a),Feminino,Pós-graduação,14
13474,Virginia,Gonzalez,2-12-1946,Solteiro(a),Feminino,Pós-graduação,15
13475,Jaclyn,Nara,5-4-1947,Casado(a),Feminino,Ensino Médio,10
13476,Marcus,Adams,11-13-1978,Solteiro(a),Masculino,Pós-graduação,7
13477,Elizabeth,Coleman,8-11-1978,Casado(a),Feminino,Pós-graduação,11
13478,Mathew,Rubio,3-4-1977,Solteiro(a),Masculino,Ensino Fundamental,21
13479,Justin,Shan,10-14-1977,Solteiro(a),Masculino,Ensino Fundamental,15
13480,Jessica,Taylor,11-19-1977,Solteiro(a),Feminino,Pós-graduação,1
13481,Hunter,Clark,4-11-1977,Casado(a),Masculino,Pós-graduação,3
13482,Devin,Perez,6-5-1977,Casado(a),Masculino,Pós-graduação,11
13483,Seth,Alexander,9-21-1977,Casado(a),Masculino,Pós-graduação,16
13484,Kevin,Washington,6-22-1977,Solteiro(a),Masculino,Pós-graduação,25
13485,Tyler,Miller,7-12-1977,Casado(a),Masculino,Mestrado,8
13486,Adam,Roberts,11-26-1976,Solteiro(a),Masculino,Pós-graduação,8
13487,George,Gonzalez,6-13-1949,Casado(a),Masculino,Ensino Fundamental,21
13488,Dawn,Huang,2-27-1949,Casado(a),Feminino,Ensino Fundamental,10
13489,Rachael,Rodriguez,10-15-1950,Solteiro(a),Feminino,Pós-graduação,24
13490,Dennis,Huang,9-11-1980,Casado(a),Masculino,Pós-graduação,7
13491,Brandy,Saunders,1-3-1951,Solteiro(a),Feminino,Ensino Médio,23
13492,Jenny,Zheng,10-22-1951,Solteiro(a),Feminino,Ensino Médio,24
13493,Tasha,Xu,4-10-1951,Casado(a),Feminino,Ensino Médio,16
13494,Julia,Brooks,11-5-1980,Solteiro(a),Feminino,Pós-graduação,29
13495,Jordan,Carter,9-10-1979,Casado(a),Feminino,Pós-graduação,9
13496,Lacey,Huang,8-6-1952,Casado(a),Feminino,Pós-graduação,18
13497,Dorothy,Robinson,9-23-1954,Solteiro(a),Masculino,Pós-graduação,17
13498,Courtney,Wright,9-4-1975,Solteiro(a),Feminino,Ensino Médio,31
13499,Joseph,Garcia,8-17-1975,Casado(a),Masculino,Pós-graduação,30
13500,Gabriel,Green,4-5-1975,Solteiro(a),Masculino,Pós-graduação,30
13501,Alexandria,Sandberg,9-3-1974,Solteiro(a),Feminino,Ensino Médio,22
13502,Courtney,Hernandez,8-12-1973,Solteiro(a),Feminino,Pós-graduação,13
13503,Dylan,Lal,1-6-1973,Solteiro(a),Masculino,Pós-graduação,19
13504,Elizabeth,Davis,4-7-1973,Solteiro(a),Feminino,Pós-graduação,29
13505,Ana,Griffin,7-3-1973,Solteiro(a),Feminino,Pós-graduação,20
13506,Anne,Alvarez,6-24-1973,Solteiro(a),Feminino,Pós-graduação,7
13507,Alexandra,Roberts,11-28-1976,Solteiro(a),Feminino,Pós-graduação,15
13508,Antonio,Patterson,6-13-1955,Casado(a),Masculino,Ensino Médio,25
13509,Sharon,Salavaria,2-17-1956,Solteiro(a),Masculino,Ensino Médio,3
13510,Katie,She,10-19-1956,Solteiro(a),Feminino,Ensino Médio,24
13511,Rafael,Black,2-17-1956,Solteiro(a),Masculino,Ensino Médio,8
13512,Latasha,Munoz,2-10-1957,Solteiro(a),Feminino,Ensino Médio,8
13513,Kelsey,Becker,10-21-1958,Solteiro(a),Feminino,Ensino Superior,9
13514,Randy,Xu,7-25-1958,Solteiro(a),Masculino,Ensino Superior,18
13515,Bailey,Collins,11-16-1973,Solteiro(a),Feminino,Mestrado,12
13516,Amanda,Adams,9-3-1973,Solteiro(a),Feminino,Mestrado,8
13517,Katherine,Williams,3-23-1974,Casado(a),Feminino,Pós-graduação,19
13518,Caroline,Barnes,2-3-1974,Solteiro(a),Feminino,Pós-graduação,17
13519,Randy,Sun,2-7-1974,Solteiro(a),Masculino,Pós-graduação,20
13520,Destiny,Garcia,10-4-1974,Solteiro(a),Feminino,Ensino Médio,30
13521,Audrey,Ramos,5-26-1959,Solteiro(a),Feminino,Mestrado,8
13522,Bonnie,Jai,5-23-1959,Casado(a),Feminino,Ensino Superior,13
13523,Jackson,Washington,10-22-1966,Casado(a),Masculino,Ensino Superior,18
13524,Christopher,Johnson,5-8-1957,Casado(a),Masculino,Ensino Fundamental,21
13525,Kimberly,Richardson,12-18-1957,Solteiro(a),Feminino,Ensino Médio,19
13526,Alexandria,Howard,2-3-1957,Solteiro(a),Feminino,Ensino Médio,7
13527,Alexandra,Foster,4-4-1957,Solteiro(a),Feminino,Ensino Médio,20
13528,Cheryl,Ortega,2-27-1957,Casado(a),Feminino,Pós-graduação,10
13529,Alex,Campbell,6-6-1957,Casado(a),Masculino,Mestrado,24
13530,Melanie,Hughes,11-18-1957,Casado(a),Feminino,Mestrado,15
13531,Max,Alvarez,7-24-1963,Solteiro(a),Masculino,Mestrado,6
13532,Diane,Vazquez,11-27-1967,Casado(a),Feminino,Mestrado,1
13533,Kathryn,Chapman,8-20-1962,Solteiro(a),Feminino,Pós-graduação,4
13534,Kara,Anand,3-28-1962,Solteiro(a),Feminino,Pós-graduação,31
13535,Joanna,Vazquez,7-15-1962,Solteiro(a),Feminino,Pós-graduação,22
13536,Frederick,Martinez,8-10-1962,Casado(a),Masculino,Mestrado,26
13537,Tonya,Chande,6-13-1961,Solteiro(a),Feminino,Pós-graduação,12
13538,Rosa,Wang,3-19-1961,Solteiro(a),Feminino,Pós-graduação,28
13539,Leah,Hu,10-22-1966,Solteiro(a),Feminino,Ensino Superior,3
13540,Kelvin,Carson,6-14-1960,Casado(a),Masculino,Pós-graduação,5
13541,Veronica,Srini,8-2-1960,Solteiro(a),Feminino,Pós-graduação,20
13542,Kristina,Kapoor,4-7-1960,Casado(a),Feminino,Pós-graduação,13
13543,Donna,Sharma,8-10-1960,Casado(a),Feminino,Pós-graduação,23
13544,Johnny,Shan,6-5-1960,Casado(a),Masculino,Pós-graduação,7
13545,Ashley,Russell,3-12-1965,Solteiro(a),Feminino,Mestrado,23
13546,Shannon,Yang,7-6-1965,Solteiro(a),Feminino,Mestrado,4
13547,Adriana,Lopez,2-6-1964,Solteiro(a),Feminino,Mestrado,23
13548,Audrey,Munoz,3-11-1963,Solteiro(a),Feminino,Mestrado,27
13549,Jarrod,Suri,12-20-1963,Solteiro(a),Masculino,Mestrado,21
13550,Gilbert,Shen,7-17-1962,Casado(a),Masculino,Pós-graduação,4
13551,Richard,Blue,3-16-1962,Casado(a),Masculino,Pós-graduação,10
13552,Shannon,Sun,7-26-1961,Casado(a),Feminino,Pós-graduação,1
13553,Sharon,Yuan,8-22-1961,Casado(a),Feminino,Pós-graduação,6
13554,Ann,Martinez,8-3-1957,Solteiro(a),Feminino,Pós-graduação,13
13555,Max,Serrano,2-26-1957,Casado(a),Masculino,Pós-graduação,14
13556,Morgan,Johnson,2-17-1935,Solteiro(a),Feminino,Pós-graduação,12
13557,Monica,Schmidt,10-22-1960,Casado(a),Feminino,Pós-graduação,29
13558,Kayla,Lewis,3-7-1953,Solteiro(a),Feminino,Pós-graduação,16
13559,Devin,Sanders,2-9-1949,Casado(a),Masculino,Ensino Médio,28
13560,Jacob,White,7-9-1976,Solteiro(a),Masculino,Ensino Médio,12
13561,Meredith,Serrano,12-13-1975,Solteiro(a),Feminino,Ensino Médio,16
13562,David,Simmons,10-27-1976,Casado(a),Masculino,Ensino Médio,7
13563,Devin,Henderson,8-2-1980,Casado(a),Masculino,Ensino Médio,15
13564,Gabrielle,Cox,11-13-1980,Solteiro(a),Feminino,Ensino Médio,14
13565,Olivia,Rogers,9-14-1979,Casado(a),Feminino,Ensino Médio,30
13566,Deborah,Yuan,2-13-1946,Solteiro(a),Feminino,Ensino Médio,24
13567,Jose,Wright,11-22-1980,Solteiro(a),Masculino,Ensino Médio,31
13568,Fernando,Johnson,7-8-1978,Solteiro(a),Masculino,Ensino Fundamental,5
13569,Samuel,Edwards,6-26-1978,Solteiro(a),Masculino,Ensino Médio,30
13570,Logan,Diaz,6-18-1978,Casado(a),Masculino,Ensino Médio,15
13571,Lucas,Flores,7-17-1978,Casado(a),Masculino,Ensino Médio,21
13572,Haley,Wood,10-26-1978,Casado(a),Feminino,Ensino Médio,11
13573,Sarah,Lewis,11-11-1977,Solteiro(a),Feminino,Ensino Fundamental,3
13574,Damien,Hu,10-16-1977,Casado(a),Masculino,Ensino Fundamental,19
13575,Ana,Washington,2-5-1977,Solteiro(a),Feminino,Ensino Médio,21
13576,Logan,Jai,10-19-1979,Solteiro(a),Masculino,Ensino Fundamental,25
13577,Tyler,Taylor,5-26-1979,Solteiro(a),Masculino,Ensino Fundamental,11
13578,Kristen,Guo,5-2-1979,Solteiro(a),Feminino,Ensino Médio,6
13579,Julian,Long,3-14-1941,Casado(a),Masculino,Mestrado,20
13580,Gerald,Prasad,6-22-1941,Casado(a),Masculino,Mestrado,19
13581,Summer,Lopez,2-6-1941,Casado(a),Feminino,Mestrado,25
13582,Patricia,Chapman,9-14-1943,Solteiro(a),Feminino,Mestrado,30
13583,George,Vance,8-10-1943,Solteiro(a),Masculino,Mestrado,13
13584,Ricardo,Nath,2-13-1943,Casado(a),Masculino,Ensino Superior,19
13585,Richard,Torres,8-18-1976,Casado(a),Masculino,Pós-graduação,14
13586,Seth,Martin,6-7-1975,Casado(a),Masculino,Ensino Médio,9
13587,Alex,Carter,9-27-1975,Casado(a),Masculino,Ensino Médio,27
13588,Carson,Patterson,9-21-1974,Casado(a),Masculino,Pós-graduação,14
13589,Madeline,Lopez,5-27-1974,Solteiro(a),Feminino,Pós-graduação,15
13590,Luis,Russell,6-25-1974,Solteiro(a),Masculino,Pós-graduação,17
13591,Alexa,Cook,7-18-1974,Solteiro(a),Feminino,Pós-graduação,4
13592,Alexandra,Davis,3-25-1974,Solteiro(a),Feminino,Pós-graduação,8
13593,Kayla,Coleman,5-19-1972,Solteiro(a),Feminino,Pós-graduação,8
13594,Angela,Russell,4-11-1968,Solteiro(a),Feminino,Mestrado,20
13595,Aaron,Young,9-14-1967,Solteiro(a),Masculino,Ensino Superior,27
13596,Isaiah,Scott,9-24-1967,Solteiro(a),Masculino,Mestrado,4
13597,Makayla,Ward,5-27-1967,Solteiro(a),Feminino,Mestrado,1
13598,Cedric,Gao,5-15-1967,Solteiro(a),Masculino,Ensino Superior,9
13599,Luke,Diaz,6-4-1968,Casado(a),Masculino,Mestrado,21
13600,Arianna,Richardson,11-20-1968,Casado(a),Feminino,Mestrado,28
13601,Ian,Ward,6-15-1942,Casado(a),Masculino,Ensino Superior,9
13602,Madeline,Collins,3-15-1943,Casado(a),Feminino,Ensino Superior,2
13603,Chloe,Nelson,7-3-1943,Casado(a),Feminino,Mestrado,19
13604,Jason,Jenkins,6-2-1943,Casado(a),Masculino,Mestrado,26
13605,Andrew,Wedge,4-16-1943,Solteiro(a),Masculino,Ensino Superior,11
